source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[microbiome source]	characteristics[sample storage]	characteristics[treatment]	characteristics[biological replicate]	assay name	technology type	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[reduction reagent]	comment[alkylation reagent]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[treatment]
CTRL_8	CTRL_8	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_8_RA5_01_23950	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	3	Normal group_8_RA5_01_23950.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_9	CTRL_9	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_9_RA6_01_23951	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	1	Normal group_9_RA6_01_23951.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_9	CTRL_9	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_9_RA6_01_23952	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	2	Normal group_9_RA6_01_23952.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_9	CTRL_9	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_9_RA6_01_23953	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	3	Normal group_9_RA6_01_23953.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_10	CTRL_10	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_10_RA7_01_23955	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	1	Normal group_10_RA7_01_23955.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_10	CTRL_10	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_10_RA7_01_23956	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	2	Normal group_10_RA7_01_23956.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_10	CTRL_10	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_10_RA7_01_23957	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	3	Normal group_10_RA7_01_23957.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_11	CTRL_11	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_11_RA8_01_23958	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	1	Normal group_11_RA8_01_23958.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_11	CTRL_11	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_11_RA8_01_23959	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	2	Normal group_11_RA8_01_23959.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_11	CTRL_11	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_11_RA8_01_23960	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	3	Normal group_11_RA8_01_23960.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_12	CTRL_12	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_12_RB1_01_23961	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	1	Normal group_12_RB1_01_23961.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_12	CTRL_12	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_12_RB1_01_23962	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	2	Normal group_12_RB1_01_23962.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_12	CTRL_12	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_12_RB1_01_23963	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	3	Normal group_12_RB1_01_23963.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_13	CTRL_13	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_13_RB2_01_23965	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	1	Normal group_13_RB2_01_23965.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_13	CTRL_13	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_13_RB2_01_23966	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	2	Normal group_13_RB2_01_23966.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_13	CTRL_13	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_13_RB2_01_23967	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	3	Normal group_13_RB2_01_23967.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_14	CTRL_14	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_14_RB3_01_23968	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	1	Normal group_14_RB3_01_23968.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_14	CTRL_14	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_14_RB3_01_23969	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	2	Normal group_14_RB3_01_23969.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_14	CTRL_14	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_14_RB3_01_23970	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	3	Normal group_14_RB3_01_23970.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_15	CTRL_15	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_15_RB4_01_23971	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	1	Normal group_15_RB4_01_23971.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_15	CTRL_15	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_15_RB4_01_23972	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	2	Normal group_15_RB4_01_23972.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_15	CTRL_15	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_15_RB4_01_23973	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	3	Normal group_15_RB4_01_23973.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_16	CTRL_16	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_16_RB5_01_23975	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	1	Normal group_16_RB5_01_23975.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_16	CTRL_16	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_16_RB5_01_23976	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	2	Normal group_16_RB5_01_23976.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_16	CTRL_16	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_16_RB5_01_23977	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	3	Normal group_16_RB5_01_23977.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_17	CTRL_17	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_17_RB6_01_23978	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	1	Normal group_17_RB6_01_23978.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
